KIC,numax,Dnu,Teff,[M/H]2,kic_kepmag,Bmag,Vmag,B-V,V-I,Imag,Pdet1,Pdet2,Pdet3
9957219.0,36.0,4.15397108164,4711.0,-0.09,13.8800247035,11.11,10.09,1.02,1.00604177552,9.08395822448,0.920561117879,0.94674780299,0.820404929434
11598312.0,46.68,4.86486208715,4915.0,-0.21,15.3926047331,11.28,10.09,1.19,1.15075920124,8.93924079876,0.967027662831,0.966812680385,0.889600529647
11598312.0,46.68,4.86486208715,4915.0,-0.21,11.5806894114,11.28,10.09,1.19,1.15075920124,8.93924079876,0.975497549689,0.976742972873,0.925038755931
3526061.0,127.52,10.6423118185,4721.0,0.23,16.531424958,11.33,10.37,0.96,0.962007646295,9.4079923537,0.709396671688,0.817342067017,0.593721343292
3526061.0,127.52,10.6423118185,4721.0,0.23,14.9663206896,11.33,10.37,0.96,0.962007646295,9.4079923537,0.843632961511,0.914594977176,0.744339876573
12122151.0,51.07,4.33111589947,4764.0,-0.07,12.3926666402,11.03,10.0,1.03,1.01361757936,8.98638242064,0.961609583565,0.978393576464,0.953286259939
12122151.0,51.07,4.33111589947,4764.0,-0.07,15.3976184137,11.03,10.0,1.03,1.01361757936,8.98638242064,0.93876490829,0.962281446432,0.913133060069
11241927.0,25.84,2.92778361595,4489.0,0.11,14.9265241855,11.04,9.87,1.17,1.13156182537,8.73843817463,0.90643213316,0.939676085776,0.948056692672
11241927.0,25.84,2.92778361595,4489.0,0.11,11.231961221,11.04,9.87,1.17,1.13156182537,8.73843817463,0.924865713214,0.954435967132,0.96398330766
9970830.0,52.0,4.11148701902,4816.0,0.1,14.826408158,11.42,10.42,1.0,0.991120414,9.428879586,0.81943437751,0.845788510726,0.822850014412
9970830.0,52.0,4.11148701902,4816.0,0.1,13.4995082866,11.42,10.42,1.0,0.991120414,9.428879586,0.869908169089,0.893761787145,0.880489205617
7428418.0,35.64,4.17169073644,4881.0,-0.03,16.0963777996,11.24,10.16,1.08,1.05291332497,9.10708667503,0.832158462645,0.897678645531,0.905392327303
7428418.0,35.64,4.17169073644,4881.0,-0.03,15.442189805,11.24,10.16,1.08,1.05291332497,9.10708667503,0.857499261658,0.916931701275,0.925600051829
9667930.0,67.75,6.10602406947,5022.0,0.03,16.8166338305,11.12,10.24,0.88,0.905154084403,9.3348459156,0.536394987391,0.638557368523,0.539116581204
9667930.0,67.75,6.10602406947,5022.0,0.03,16.1918099895,11.12,10.24,0.88,0.905154084403,9.3348459156,0.587855243994,0.700032983619,0.593103850502
11298776.0,39.61,4.51092468546,4720.0,-0.2,14.6220024009,11.6,10.45,1.15,1.11304014113,9.33695985887,0.926776410059,0.988239119133,0.944830556163
11298776.0,39.61,4.51092468546,4720.0,-0.2,15.8531016766,11.6,10.45,1.15,1.11304014113,9.33695985887,0.900264755117,0.982537821963,0.916559129545
9479404.0,84.76,6.98142838642,5021.0,0.22,11.7032129257,11.76,10.78,0.98,0.97646070987,9.80353929013,0.684035711725,0.815296084298,0.785033580616
9479404.0,84.76,6.98142838642,5021.0,0.22,12.1469426841,11.76,10.78,0.98,0.97646070987,9.80353929013,0.656831963953,0.791167497119,0.758075034071
2693261.0,35.1,3.85659527186,4588.0,0.2,12.7119084109,11.6,10.36,1.24,1.20196438441,9.15803561559,0.937958196658,0.963556689548,0.958812864088
2693261.0,35.1,3.85659527186,4588.0,0.2,11.5855364355,11.6,10.36,1.24,1.20196438441,9.15803561559,0.941961994905,0.966500487799,0.962843363056
10793890.0,103.76,8.46484539229,5115.0,0.01,16.5377336202,11.03,10.17,0.86,0.890906496129,9.27909350387,0.448868728828,0.428462169552,0.4229078846
10793890.0,103.76,8.46484539229,5115.0,0.01,14.1958019479,11.03,10.17,0.86,0.890906496129,9.27909350387,0.604591944409,0.558949659486,0.545891743215
9145955.0,129.69,10.9796791076,5032.0,-0.42,16.7992447169,10.95,10.05,0.9,0.91933393294,9.13066606706,0.614774500294,0.59612365794,0.513372135942
9145955.0,129.69,10.9796791076,5032.0,-0.42,12.0061891709,10.95,10.05,0.9,0.91933393294,9.13066606706,0.932813483147,0.927563723839,0.880131900744
9226335.0,52.44,4.55395989301,4956.0,0.42,13.576723222,11.26,10.12,1.14,1.10401970585,9.01598029415,0.761086251351,0.789076977252,0.736261675673
9226335.0,52.44,4.55395989301,4956.0,0.42,14.2282412195,11.26,10.12,1.14,1.10401970585,9.01598029415,0.725219655547,0.752953213618,0.694544441042
6103934.0,99.28,8.3739039468,4819.0,0.07,15.2408533271,10.9,9.89,1.01,0.998544973982,8.89145502602,0.815683371131,0.840132596258,0.65884209864
6103934.0,99.28,8.3739039468,4819.0,0.07,15.2584778631,10.9,9.89,1.01,0.998544973982,8.89145502602,0.814379012735,0.838920667794,0.657218391837
9836930.0,74.41,5.92634880674,4893.0,0.35,14.8821109669,11.15,10.02,1.13,1.09515235887,8.92484764113,0.762003800544,0.721868401226,0.617822686094
9836930.0,74.41,5.92634880674,4893.0,0.35,16.4895148784,11.15,10.02,1.13,1.09515235887,8.92484764113,0.61521754329,0.575089414454,0.493357544917
7188504.0,30.46,3.952341489,4682.0,-0.25,14.0410761219,11.49,10.32,1.17,1.13156182537,9.18843817463,0.859008390442,0.948059859535,0.908522487323
7188504.0,30.46,3.952341489,4682.0,-0.25,16.3843464937,11.49,10.32,1.17,1.13156182537,9.18843817463,0.810798786355,0.919620004351,0.848048217888
11358669.0,92.38,8.40668658301,4915.0,0.17,12.2797378356,11.06,9.96,1.1,1.06941272047,8.89058727953,0.946795826633,0.953618753388,0.952954929923
11358669.0,92.38,8.40668658301,4915.0,0.17,13.3392077067,11.06,9.96,1.1,1.06941272047,8.89058727953,0.926420129208,0.934299187526,0.931818437312
11615498.0,66.98,6.11969614725,5104.0,0.07,14.3302029043,11.28,10.31,0.97,0.969211806598,9.3407881934,0.851961532681,0.860315805879,0.866996318762
11615498.0,66.98,6.11969614725,5104.0,0.07,12.1405403418,11.28,10.31,0.97,0.969211806598,9.3407881934,0.920200177802,0.928865397174,0.936250501073
10722175.0,114.46,9.52192959155,4607.0,0.15,16.7086727402,10.78,9.65,1.13,1.09515235887,8.55484764113,0.689617302191,0.853957291222,0.653707105312
10722175.0,114.46,9.52192959155,4607.0,0.15,13.2456392203,10.78,9.65,1.13,1.09515235887,8.55484764113,0.919252492695,0.973113953565,0.907908934596
4659706.0,36.84,3.74774051641,4530.0,0.41,15.9729163705,11.48,10.2,1.28,1.24652747497,8.95347252503,0.887665330397,0.901610325347,0.890900836816
4659706.0,36.84,3.74774051641,4530.0,0.41,14.8780082795,11.48,10.2,1.28,1.24652747497,8.95347252503,0.915241440307,0.928560991885,0.92337809628
10728179.0,37.45,4.24821458833,4923.0,-0.12,12.8886567117,10.93,9.84,1.09,1.06110097375,8.77889902625,0.93536120554,0.967386470895,0.949456090329
10728179.0,37.45,4.24821458833,4923.0,-0.12,15.8091493731,10.93,9.84,1.09,1.06110097375,8.77889902625,0.889518163044,0.936512116,0.893495894006
3429738.0,55.83,5.86060234738,4711.0,-0.26,16.9016592905,11.43,10.25,1.18,1.14107352176,9.10892647824,0.826285429486,0.893749068882,0.899939666732
3429738.0,55.83,5.86060234738,4711.0,-0.26,13.7402941631,11.43,10.25,1.18,1.14107352176,9.10892647824,0.938715445411,0.968310598221,0.973007395537
11337714.0,38.84,4.22257332483,4805.0,0.25,15.3726202287,11.24,10.23,1.01,0.998544973982,9.23145502602,0.839294862317,0.930042343813,0.851106852992
11337714.0,38.84,4.22257332483,4805.0,0.25,15.025355056,11.24,10.23,1.01,0.998544973982,9.23145502602,0.85067591234,0.936314226349,0.864178171472
11871882.0,36.46,4.23890666444,5062.0,-0.41,11.1542263257,11.12,10.14,0.98,0.97646070987,9.16353929013,0.95370896745,0.962791098948,0.946994366484
11871882.0,36.46,4.23890666444,5062.0,-0.41,12.9512485314,11.12,10.14,0.98,0.97646070987,9.16353929013,0.948080563801,0.956789301401,0.935700443411
12115227.0,97.21,9.4535254995,4954.0,-0.86,13.9481483688,11.19,10.17,1.02,1.00604177552,9.16395822448,0.755612340195,0.980378536509,0.941343533829
12115227.0,97.21,9.4535254995,4954.0,-0.86,13.7143857364,11.19,10.17,1.02,1.00604177552,9.16395822448,0.769865918933,0.982192143829,0.94671673616
9574730.0,48.07,4.8125454959,4870.0,0.13,11.7958968723,11.07,10.09,0.98,0.97646070987,9.11353929013,0.937292849559,0.940226527564,0.882729501074
9574730.0,48.07,4.8125454959,4870.0,0.13,15.1032444672,11.07,10.09,0.98,0.97646070987,9.11353929013,0.883165402712,0.87976303561,0.768999644709
10992711.0,34.91,4.04002331744,4446.0,-0.29,13.4623120911,11.43,10.32,1.11,1.07785460525,9.24214539475,0.92071286903,0.973680955862,0.85490944035
10992711.0,34.91,4.04002331744,4446.0,-0.29,14.717467214,11.43,10.32,1.11,1.07785460525,9.24214539475,0.908318621265,0.967845172954,0.822837402675
9783226.0,53.6,5.3737841173,4660.0,0.05,15.0709429486,11.32,10.1,1.22,1.18090848426,8.91909151574,0.912173443048,0.973505795168,0.862670392124
9783226.0,53.6,5.3737841173,4660.0,0.05,16.088655411,11.32,10.1,1.22,1.18090848426,8.91909151574,0.870747498795,0.957924656,0.798528824167
9335570.0,37.67,4.17003779993,4796.0,-0.06,11.6104606497,11.36,10.11,1.25,1.21279248385,8.89720751615,0.944484105778,0.944566834585,0.94018140517
9335570.0,37.67,4.17003779993,4796.0,-0.06,11.3333134336,11.36,10.11,1.25,1.21279248385,8.89720751615,0.945141457551,0.945401869016,0.94135675046
10745775.0,38.3,3.9642803605,4695.0,0.35,15.4839527681,11.44,10.13,1.31,1.28222211279,8.84777788721,0.884880874584,0.866550501907,0.857779658243
10745775.0,38.3,3.9642803605,4695.0,0.35,12.9724637483,11.44,10.13,1.31,1.28222211279,8.84777788721,0.919679246177,0.912947417739,0.915935235212
3529480.0,43.28,4.57773912752,4693.0,0.16,14.4953527401,11.1,9.91,1.19,1.15075920124,8.75924079876,0.918764746694,0.942189230058,0.898860311167
3529480.0,43.28,4.57773912752,4693.0,0.16,11.2888587205,11.1,9.91,1.19,1.15075920124,8.75924079876,0.944947644201,0.963292062068,0.938891529373
10989210.0,52.93,4.63450717126,5007.0,-0.14,15.7927579328,11.37,10.42,0.95,0.954841289507,9.46515871049,0.547604810654,0.717267814768,0.598990129566
10989210.0,52.93,4.63450717126,5007.0,-0.14,13.8082996071,11.37,10.42,0.95,0.954841289507,9.46515871049,0.684436185911,0.849823032032,0.753094025882
9228469.0,104.4,9.17339142643,4901.0,-0.38,12.7401659115,11.2,10.3,0.9,0.91933393294,9.38066606706,0.87778380871,0.922516487428,0.914575982269
9228469.0,104.4,9.17339142643,4901.0,-0.38,14.1543865994,11.2,10.3,0.9,0.91933393294,9.38066606706,0.805570550183,0.867968069163,0.853400318701
6756648.0,83.01,6.69702258499,5004.0,0.1,15.7442226314,11.26,10.3,0.96,0.962007646295,9.3379923537,0.607174872039,0.631745129846,0.549397078751
6756648.0,83.01,6.69702258499,5004.0,0.1,16.2866931199,11.26,10.3,0.96,0.962007646295,9.3379923537,0.559781543184,0.581673733265,0.508665504533
11087371.0,145.5,11.5318579715,4761.0,0.28,14.0617061043,11.27,9.93,1.34,1.31997985279,8.61002014721,0.793960561253,0.876019019257,0.851311455724
11087371.0,145.5,11.5318579715,4761.0,0.28,11.2864555106,11.27,9.93,1.34,1.31997985279,8.61002014721,0.917839253166,0.95704551568,0.948780292297
11462972.0,42.92,4.43522782717,4818.0,0.15,12.639014923,11.18,10.18,1.0,0.991120414,9.188879586,0.942840424443,0.938021777118,0.919980815079
11462972.0,42.92,4.43522782717,4818.0,0.15,14.7786242125,11.18,10.18,1.0,0.991120414,9.188879586,0.915155522725,0.902788932887,0.8682130812
11134982.0,102.31,6.68510009827,4848.0,0.15,11.5676460403,11.09,10.03,1.06,1.03688560322,8.99311439678,0.947709114318,0.980317252709,0.901193212529
11134982.0,102.31,6.68510009827,4848.0,0.15,14.0840557088,11.09,10.03,1.06,1.03688560322,8.99311439678,0.876499609753,0.947719124682,0.775411667871
9532518.0,31.13,4.02035402434,4732.0,-0.24,15.5604623545,11.28,10.35,0.93,0.940594213806,9.40940578619,0.890646651388,0.91790127398,0.886971288472
