KIC,Kp,dnu,numax
10979181.0,11.681,1.57619692388,10.8587652749
10395638.0,10.187,4.41104835354,39.7262255978
6764229.0,11.715,6.07192360206,61.4325520025
11661782.0,11.141,5.78021026525,58.4002298193
11804677.0,10.676,2.34844383769,20.8655591464
10420822.0,10.886,5.88330646628,86.244170871
12121656.0,11.555,4.35798165074,39.1654215614
4638317.0,11.297,3.41698709889,30.6512716617
11090395.0,11.47,4.26559279561,33.9935476953
9711231.0,11.155,5.14999232028,51.6614220456
8826079.0,11.4,4.14566588371,36.9881731508
7273672.0,11.398,2.71361616649,21.7151066592
0.0,0.0,0.0,0.0
6192043.0,11.396,8.44997606545,111.413474264
11971940.0,10.281,4.63637657219,51.237055376
11251837.0,10.641,3.42043224083,30.4783598573
11179815.0,10.403,4.26071635424,42.361591673
9291830.0,11.018,4.32361751986,43.9058406347
9002344.0,11.626,4.3871584285,43.9086279275
3733028.0,11.731,13.189040804,176.244786609
6264398.0,11.726,3.99041664042,35.3169282735
10525282.0,10.535,4.2225653867,37.6234676118
6756908.0,11.744,3.45360020392,30.9474563737
6425301.0,11.523,6.08342721258,62.1716299021
10220795.0,10.502,4.8673390194,44.0025636424
4755467.0,10.886,4.29977908457,34.1314155206
6423690.0,11.045,4.07066628674,36.4653757196
10979742.0,11.54,6.79424610057,75.1964849511
7430415.0,11.805,2.60411145646,20.5997979172
10461757.0,11.067,3.47299779463,23.5067059736
8761471.0,11.42,4.30866367507,34.2122019355
10859941.0,11.094,3.91781993418,31.3634679573
11044315.0,10.916,5.24616825257,67.96291227
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11031040.0,10.959,3.43024846354,27.4108184121
10090400.0,11.365,3.90243756248,31.1802682146
10297313.0,11.625,7.97669213096,97.3034302875
11775511.0,10.307,5.25360874769,47.9146727004
4991732.0,11.547,8.52578330251,112.643644152
9658002.0,11.371,4.13742809631,36.9136440135
11568605.0,10.719,4.86222578028,49.0963961665
11971123.0,11.085,3.96512507605,34.835874605
11623012.0,11.581,4.22618999228,37.8627165033
0.0,0.0,0.0,0.0
10866415.0,11.018,8.71041754006,89.2176713926
8613617.0,11.585,13.5330502441,167.085478518
10474071.0,11.704,7.49999526255,90.7394828207
7948086.0,11.293,4.49101151359,44.9129789806
11305250.0,11.234,7.45515746602,98.3168310871
11668036.0,10.678,4.48358709459,40.2141055236
9662343.0,11.55,4.65575388279,46.4710750711
12365293.0,10.249,7.47794998274,83.7193833686
4570555.0,11.54,14.6910914553,196.18125035
8482522.0,11.682,3.86058000259,34.1728831715
10599712.0,11.06,4.14229107105,37.2505147372
11550567.0,11.493,4.0685906205,36.7188137619
6851499.0,10.7,5.60513779138,51.2057922497
8283958.0,10.354,4.00134680763,36.02524219
11252233.0,11.692,3.70711504043,29.3320188648
10670445.0,10.761,3.61368490149,28.5366827462
0.0,0.0,0.0,0.0
11287679.0,11.155,4.61871383184,45.9251755565
6262867.0,11.395,3.75947000231,30.0447107412
3457618.0,11.498,3.62647019825,39.5839533104
5689606.0,11.563,3.96947972654,45.6863172724
10068810.0,11.167,5.37019322792,53.9378242262
5287610.0,11.39,6.09146129245,56.2145902496
6343222.0,11.698,7.38113064042,82.1839083561
10280586.0,11.411,3.87692124943,34.438891957
9080407.0,10.282,4.73314110132,42.8419246121
7672969.0,10.761,3.80352809319,30.0123750478
8081278.0,11.647,3.74920265509,34.4795535048
9229601.0,11.634,4.7148786089,47.3582801006
10864711.0,10.845,4.84165966574,44.1154015776
5770923.0,10.73,6.97098499301,91.8199251053
6101471.0,11.818,9.1705719692,103.122701103
10362043.0,10.45,4.36156089879,39.5151797714
9640886.0,11.016,3.9756483917,35.7420825146
2305930.0,10.801,3.9363297478,30.8768797067
10224535.0,11.355,4.26395545081,38.1009736694
9202995.0,10.928,3.82886382652,34.3624418602
11721438.0,11.747,8.52191107308,111.891232428
3432732.0,10.738,6.35765202451,76.7373788495
9077844.0,10.194,4.7111304238,47.0653778898
9968249.0,10.964,7.86860569183,95.2621338941
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8545504.0,11.689,9.20059919626,112.673404487
8545291.0,11.201,5.73521111751,52.8379968173
12316494.0,11.52,3.73916369026,33.4857303226
10816748.0,11.718,3.79007106291,34.4900529236
10145279.0,11.722,3.52643857089,32.1320220318
9534934.0,10.206,5.24539400566,47.520368147
5515314.0,10.876,10.7818756743,132.343711528
3424105.0,11.529,5.13604767351,51.9081103421
11250488.0,11.193,2.84271604526,25.5393720864
10667886.0,11.225,4.07059197108,40.6374266969
9411366.0,11.655,4.94775665886,49.4584039636
9761625.0,11.49,1.37809761256,9.44125558467
6593240.0,10.913,4.17655260245,37.6367851185
11357931.0,11.427,4.14915614047,37.0627746863
4040211.0,11.517,4.23554633156,38.0106673077
8872979.0,10.76,6.35840597628,82.8012334265
10003419.0,11.709,4.11843078766,36.5967221638
0.0,0.0,0.0,0.0
4243803.0,10.384,1.87468166293,18.1740484393
9328135.0,10.926,5.77901487146,52.7183933546
11546913.0,11.145,13.2711493976,176.993970512
11191557.0,10.955,6.24261598691,75.423493394
7108501.0,11.017,4.80749021095,53.0505835283
9405480.0,11.485,2.71993391005,24.370636968
3527891.0,10.194,3.52043014844,28.2374645864
10934758.0,10.601,4.76777130426,47.9794991928
11518492.0,11.207,5.37421175775,48.6636143072
0.0,0.0,0.0,0.0
8088244.0,11.635,4.19417078796,32.8670210926
8739118.0,10.157,3.84667843969,34.3514684231
6431941.0,11.661,2.77528280236,19.440733448
11352756.0,10.96,3.70589030574,29.538577153
10525475.0,10.781,4.31541565469,42.9916706339
9727392.0,10.934,4.35400118433,39.5895874848
11020211.0,10.436,9.94250107074,101.079196337
10552614.0,11.353,4.43482774511,40.6900941257
0.0,0.0,0.0,0.0
8284032.0,11.697,4.22361650716,38.6982361176
11413158.0,10.507,4.95399126381,59.8355947953
0.0,0.0,0.0,0.0
11250152.0,11.77,3.53200145166,31.9532160606
0.0,0.0,0.0,0.0
10816214.0,11.445,4.78986973343,42.8923879861
9966823.0,11.703,3.97678846333,31.8329667659
9716522.0,10.409,4.88234551828,58.0607061365
3758458.0,11.284,5.84786129073,58.9694118076
4279700.0,11.745,3.50760011985,31.6063707537
10613466.0,11.263,4.11894623234,37.0332648863
0.0,0.0,0.0,0.0
3323943.0,11.609,3.9758908111,31.9286993227
9967351.0,10.839,5.66323091593,63.2417155185
10600926.0,11.637,3.92986034252,31.0952948433
10356057.0,11.218,6.6399047018,72.936711197
8674581.0,10.941,3.96176548979,34.4182050481
11572172.0,10.749,3.93904164043,31.3029461672
9970467.0,10.723,4.63630875582,46.8746911133
0.0,0.0,0.0,0.0
10666932.0,11.25,4.09016884956,39.8760036339
9100444.0,11.048,5.11239862825,50.7781501048
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11251136.0,11.453,3.2037479203,35.2660511783
11824976.0,11.652,4.14858142955,37.307890128
5514974.0,11.355,4.11209783807,36.3602223767
0.0,0.0,0.0,0.0
6936796.0,11.2,3.24444383839,18.9816827037
9605294.0,11.301,3.93534254536,30.6948209372
9029195.0,10.931,4.47662908222,40.4177636651
9143868.0,10.953,4.19145222702,32.9922928889
9785675.0,11.533,3.50310235998,23.797785432
9906278.0,11.456,4.63808498101,46.5260383311
10604460.0,10.922,3.79989550598,33.9934630961
9775927.0,10.25,8.45611705658,111.174601203
0.0,0.0,0.0,0.0
11954278.0,11.374,4.12995444715,37.2144238671
11823838.0,11.019,4.42466608643,44.6247087876
9574650.0,11.754,8.20353524951,117.18881811
9942816.0,11.541,4.48238887881,44.757949211
9727675.0,11.68,6.06586033988,72.9319609252
8607581.0,10.667,4.21646850638,33.9463294401
4036300.0,11.281,4.29445601484,38.9420113389
8826496.0,11.774,4.70538003562,47.0725467966
11805792.0,11.746,4.08179790116,36.8821524887
4136374.0,10.836,5.07523296467,45.6838150444
4662939.0,10.993,5.50145964151,66.0210898471
9163153.0,11.543,12.4533555182,153.246659113
11614827.0,11.518,4.11477668058,37.7777830312
11289335.0,11.653,4.21414239608,37.4273727019
7100768.0,11.755,3.49539479624,23.9236678411
7670419.0,11.306,3.68106488161,32.9479615942
9596639.0,11.521,3.76177206004,29.0942202537
10992126.0,10.858,1.45817404637,8.02487719765
10592924.0,11.701,5.38758563596,49.1141284854
0.0,0.0,0.0,0.0
9453362.0,11.395,4.19269867275,37.4645022647
10083480.0,11.372,3.98726940676,27.6458827534
7593843.0,11.643,4.02030518635,36.0603692735
9941141.0,11.408,7.94115464738,89.2047286164
10087394.0,10.858,5.92934060817,60.29777173
10546977.0,11.33,4.34610378501,39.3574058284
11453905.0,10.724,2.27881473004,15.7888552833
9350031.0,11.578,5.79084700492,52.538551921
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9705636.0,11.631,4.03691709339,31.7070949273
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4937204.0,10.658,4.40958051737,39.9763677991
9139859.0,11.636,6.82712550858,69.3385331188
9520156.0,11.708,4.38332637851,34.8763951098
8824264.0,11.097,4.03814868741,32.1881301869
11514322.0,11.273,5.73596700627,63.7144048431
11494312.0,11.263,4.29286070113,38.4147392651
0.0,0.0,0.0,0.0
11197457.0,11.534,4.49231518329,40.0165872613
9968040.0,11.643,4.93643875401,45.1888731689
1435573.0,11.415,3.61508624626,24.7457548934
10066568.0,11.78,4.09364559584,32.6861508247
4575645.0,10.366,4.4325177557,39.6125408753
10357764.0,10.787,4.43428188666,44.8082215538
10489073.0,11.751,4.06212535595,36.3497281185
9650527.0,11.756,5.27164390413,53.1130085532
1433593.0,11.522,6.25639871455,69.2722615518
3860176.0,11.614,6.59165986511,73.3733500913
8479780.0,11.368,4.40790968695,43.868412712
4139914.0,10.167,4.24290704099,42.3442168706
10207059.0,11.691,7.34188834186,96.1281215554
4169130.0,11.11,4.23646514154,38.1387788515
0.0,0.0,0.0,0.0
6590363.0,11.011,3.61810972903,28.9681749883
10735926.0,11.037,4.21735354265,37.8596933518
6593623.0,11.608,3.55186964387,33.2948980477
5285357.0,11.634,3.99411718045,31.6143603906
10023439.0,11.222,6.43739561725,65.5071303515
8479182.0,11.415,3.6372469315,36.8323011326
3633057.0,11.49,5.29521592602,52.7219661228
11521197.0,11.496,6.12686720502,68.4890988314
10753962.0,11.811,8.07185378188,106.27103391
5858034.0,11.738,4.38976820709,35.0796588334
4640537.0,11.818,4.02249307402,35.9155999283
10198347.0,10.289,4.41970799378,39.5627435195
12167521.0,11.026,4.21739916249,37.6866793093
9635603.0,11.686,3.26273169275,32.5357126412
9028511.0,11.625,3.96263224884,27.31727457
10163776.0,11.463,6.1512190245,80.3049707628
7025721.0,10.9,4.34820034303,38.7969461134
9329058.0,10.336,4.582608905,40.5388965642
12215647.0,10.585,4.96954571769,49.9254887794
11252437.0,11.085,3.386151595,27.0285249693
2449703.0,11.438,3.93283916249,31.4324538542
11617622.0,11.682,3.88829907984,30.8243863681
10220213.0,11.665,16.4026966291,220.308842352
11084620.0,11.736,2.95440322658,29.4674749995
7595285.0,10.604,3.79427121128,29.8233784315
9405269.0,10.391,4.22777847233,33.5919076176
5858947.0,11.737,14.508421311,178.518028616
8676094.0,11.14,3.53926352504,31.642853688
0.0,0.0,0.0,0.0
8565016.0,11.275,6.03026868201,55.2824831678
6678428.0,11.388,4.1908194015,37.4068942465
11674692.0,11.5,6.91302567018,84.5426398614
9540226.0,11.672,3.19141559747,31.7128246365
0.0,0.0,0.0,0.0
5282875.0,10.712,4.72707482735,51.9665170499
2697082.0,11.095,3.29462037901,26.340290879
9346602.0,10.512,5.20391861025,61.6339223506
11821439.0,10.843,4.72119310478,48.1950057581
0.0,0.0,0.0,0.0
11018922.0,11.635,3.44612473101,32.6111621263
3747860.0,11.752,4.03315243315,36.8685367089
9579860.0,11.576,5.87489177516,59.3822740795
9025882.0,11.191,4.07430792502,32.555636506
10136291.0,11.713,4.0614545496,36.8329714725
11600208.0,11.414,4.02254542802,36.3092792318
0.0,0.0,0.0,0.0
11289128.0,11.19,4.1969339979,32.8350470551
9767332.0,11.67,8.59044985234,112.790309205
10593078.0,11.567,15.2771310792,204.581973278
9712888.0,10.394,3.98731857077,39.7678882635
6508943.0,11.586,4.02547193048,36.1336239106
9763419.0,11.554,4.0534673196,32.2050259399
0.0,0.0,0.0,0.0
11188067.0,11.01,4.23988341982,38.3155153375
10603958.0,11.342,3.78964402024,30.0118452366
4570120.0,11.642,7.34211253164,96.2987162178
11924919.0,10.208,9.30095940811,123.12708276
5374118.0,11.306,5.75807223158,67.9040935251
10552202.0,11.652,4.29162386282,39.2144545
9604524.0,10.746,4.77725619689,46.9580101039
11410217.0,11.635,16.0195623761,230.435039642
11465784.0,11.644,4.18149380489,33.5284916696
4814198.0,10.927,4.82024648684,43.7438181689
11551758.0,10.791,3.92347789162,35.0520107037
10287323.0,11.55,5.02150065424,45.8291954044
9408361.0,11.444,5.24391075248,62.8898167514
9903915.0,11.305,6.02520481825,66.6148442355
11498298.0,10.592,4.55797739864,40.7254344259
5104949.0,11.515,3.06647351413,20.7985801357
0.0,0.0,0.0,0.0
10603170.0,11.578,4.45442747207,39.5423903103
7518352.0,10.812,7.43781421023,75.6771920971
4241369.0,10.431,5.6010260116,62.4399773355
6849167.0,10.982,4.1474479613,33.2970515055
4930906.0,11.623,3.85914799391,34.6944727019
9702057.0,11.272,3.51720081559,27.9332619799
10006852.0,10.565,6.70731488605,74.58015025
4244973.0,10.305,4.71055131849,56.7154312747
10153739.0,11.575,7.96700148583,96.3559214819
10524715.0,11.328,6.3214266514,63.7134905975
3847071.0,11.686,6.1754410738,62.1415762081
9656523.0,11.801,4.00162558129,35.9627232925
10355672.0,10.495,3.98441679868,35.6763428634
0.0,0.0,0.0,0.0
9851743.0,10.457,4.64240456303,46.7798147628
10229796.0,10.601,4.92095178741,54.1460855129
8759811.0,11.007,5.1169233404,51.5200380669
10416550.0,11.45,5.08129189375,50.8499425588
0.0,0.0,0.0,0.0
9333290.0,10.976,2.90933737918,26.423307202
10602374.0,11.714,4.17201674352,37.524137708
3529597.0,11.705,4.85998507834,53.7504276583
9032691.0,11.208,4.09983850463,40.5711958994
0.0,0.0,0.0,0.0
11027005.0,10.587,5.05116364569,50.5315509668
9222389.0,11.641,3.5671916083,32.1220607421
11716326.0,11.75,16.6908470285,223.512942401
9511938.0,11.329,4.92608646905,49.4715675641
11199105.0,11.622,3.77563526579,29.9802912044
3529276.0,11.057,5.60749628421,62.2371941603
9641772.0,10.995,4.08285287433,36.8730312616
9581445.0,11.782,5.74933802533,64.1599581129
8479383.0,10.232,4.03693940659,35.9600247341
4350501.0,11.737,9.71236542975,135.65960093
11559818.0,10.842,3.71876660464,36.5356614376
5597965.0,10.962,5.57782137235,61.7242870705
6765032.0,11.554,1.39996928157,6.69114902531
9163785.0,11.373,4.73384217372,52.1753579636
8415501.0,11.788,3.59734597955,32.5293008654
10553844.0,11.098,5.6549504543,63.1515658165
4143460.0,11.685,4.26129231388,38.2451412162
2696732.0,11.495,8.27508313532,93.2636577935
11018710.0,11.498,5.48152507752,55.037490226
10065848.0,11.129,4.01606230806,31.6191337501
7674224.0,11.765,10.7249262284,131.522328388
8693004.0,10.861,3.62157849726,36.5177840842
0.0,0.0,0.0,0.0
9788834.0,11.499,3.80304834461,33.8550773436
11512096.0,10.305,4.03425517834,27.6158486979
11146230.0,10.532,4.3859754968,30.0938929895
10964584.0,11.707,4.00841405807,32.2091779173
4164910.0,11.027,4.36865489209,38.9478987756
10196797.0,10.975,3.952911262,31.3984446804
3444374.0,11.768,5.68972349134,58.0181434756
3217051.0,11.378,4.22824549672,33.4209712076
11920678.0,10.332,4.10170755858,36.9251265235
11083319.0,10.542,4.26164357133,41.4988224274
11128910.0,11.112,4.14292801546,32.5287504804
0.0,0.0,0.0,0.0
9967700.0,10.395,9.61789796976,107.929543141
10858331.0,11.64,3.88211061009,30.2410105653
0.0,0.0,0.0,0.0
11308660.0,10.911,4.24954905759,38.100763372
3222670.0,10.231,4.0632856855,36.2900542263
10212620.0,11.122,4.91033677941,48.4063236708
9332840.0,11.54,4.44480233041,43.767137133
3231503.0,10.706,4.32150668496,42.5685614601
10272641.0,11.654,8.15576866327,91.3197696976
11567572.0,11.445,5.21869807038,62.7837377137
2285898.0,10.842,3.82706265931,26.0206100652
11083701.0,11.792,3.88816256925,34.4180893034
6429457.0,11.284,3.04177167858,21.3107100113
6428974.0,11.234,4.5394222524,36.291152641
5339823.0,11.353,4.27895030911,42.5806971459
7347189.0,10.841,4.032214348,36.5527799363
9882550.0,11.791,4.21473117952,38.1010294823
10966458.0,10.246,3.94543702722,35.5416015699
8805663.0,10.593,4.56773056472,50.447468608
0.0,0.0,0.0,0.0
9580991.0,11.654,5.724781963,57.50812702
9291249.0,11.442,4.56812360424,46.5129806557
7741179.0,11.472,3.9600778151,26.6933794988
9821783.0,10.416,4.11027279024,36.8468824687
0.0,0.0,0.0,0.0
10358632.0,11.286,4.12880765773,32.5192792038
0.0,0.0,0.0,0.0
4543229.0,11.794,3.15283664899,25.1778171528
11752707.0,11.666,2.59912946922,20.7028590937
3633152.0,10.966,4.03512450161,32.0488076733
6191288.0,11.084,3.14206959483,25.058431307
3530823.0,11.741,4.63015090572,50.9938533939
3545147.0,10.465,5.28235188462,58.5066730556
9713617.0,11.462,12.4299078701,153.598584903
12067001.0,11.044,4.49167113744,40.4277162759
11569659.0,11.508,4.08735163442,32.3370173482
10482001.0,10.504,5.02606957079,60.5194432727
9820702.0,10.236,5.98038268247,60.4752728498
2996112.0,11.598,3.96153902798,35.1278388425
10651320.0,11.61,4.09638691743,28.031305671
0.0,0.0,0.0,0.0
11349014.0,11.645,4.09242519764,28.1534894298
5602545.0,11.418,4.25475857738,33.424084052
3849027.0,11.749,3.80301357076,26.164769004
0.0,0.0,0.0,0.0
9353187.0,11.024,6.71263219988,74.6236808105
8742013.0,10.632,3.14353376741,25.2273723445
